instance,drone_capacity,drone_limit_time,theta,run,best_fitness,best_sol,best_multi_visit_fitness,best_multi_visit_sol
test_data/data_demand_random_50_batch_all1_equal_cluster/C201_2.5.dat,8,60,2,1,969.0277564,"[[[[0, [3, 5, 6, 2]], [20, [20, 21, 22, 19, 17, 15, 18, 14]], [21, []], [22, []], [19, []], [18, []], [17, []], [15, []], [6, []], [3, []], [14, []], [2, []], [28, [28, 31, 32, 33]], [31, []], [32, []], [33, []], [5, [44, 43, 42, 35, 29, 30, 34]], [44, []], [43, []], [42, []], [29, [48, 47]], [30, []], [34, []], [35, []], [48, []], [47, []]], [[0, [4, 1]], [9, [9, 11]], [7, [7]], [4, [16, 13, 12, 8, 10]], [1, []], [16, []], [13, []], [12, [25, 26, 24, 23, 27]], [8, []], [10, []], [27, []], [26, []], [24, []], [23, []], [36, [36, 37, 38, 39, 41]], [41, []], [37, []], [38, []], [25, []], [11, [50, 49, 46, 45, 40]], [39, []], [50, []], [49, []], [46, []], [45, []], [40, []]]], [[[9, [9, 11]]], [[20, [20, 21, 22, 19, 17, 15, 18, 14]]], [[7, [7]]], [[4, [16, 13, 12, 8, 10]]], [[12, [25, 26, 24, 23, 27]]], [[28, [28, 31, 32, 33]]], [[36, [36, 37, 38, 39, 41]]], [[5, [44, 43, 42, 35, 29, 30, 34]]], [[11, [50, 49, 46, 45, 40]]], [[29, [48, 47]]]]]",,None
test_data/data_demand_random_50_batch_all1_equal_cluster/C201_2.5.dat,8,60,2,2,905.6155281,"[[[[0, [6, 4, 3]], [4, []], [7, [7, 48, 47, 42, 43, 14, 50, 49]], [22, [22, 18, 17, 13, 19, 20, 21]], [20, []], [19, []], [21, []], [18, []], [17, []], [13, []], [14, []], [6, [33, 30, 28, 32, 31, 34, 35]], [34, []], [33, []], [32, []], [31, []], [30, []], [35, []], [48, []], [47, []], [28, [29, 40, 37, 39, 38, 36]], [29, []], [42, []], [43, []], [40, []], [37, []], [39, []], [50, []], [49, []], [38, []], [36, []], [3, []]], [[0, [5, 2, 1]], [11, [11, 8, 10]], [5, []], [12, [12, 16, 9, 15]], [8, []], [9, []], [15, []], [16, []], [24, [24, 27, 26, 25, 23]], [10, []], [27, []], [26, []], [25, []], [23, []], [2, [44, 46, 45, 41]], [44, []], [46, []], [45, []], [41, []], [1, []]]], [[[7, [48, 47, 42, 43, 14, 50, 49]]], [[11, [11, 8, 10]]], [[7, [7]]], [[12, [12, 16, 9, 15]]], [[22, [22, 18, 17, 13, 19, 20, 21]]], [[24, [24, 27, 26, 25, 23]]], [[6, [33, 30, 28, 32, 31, 34, 35]]], [[28, [29, 40, 37, 39, 38, 36]]], [[2, [44, 46, 45, 41]]]]]",962.2982213,"[[[[0, [6]], [7, [7, 48, 47, 34, 35, 33, 18, 16, 17, 15, 13]], [18, []], [15, []], [35, []], [34, []], [47, []], [33, []], [29, [29, 32, 31, 30]], [32, []], [31, []], [30, []], [48, []], [13, []], [16, []], [17, []], [28, [28, 41, 40, 38, 42, 43, 44]], [42, []], [43, []], [44, []], [41, []], [40, []], [38, []], [6, []]], [[0, [2, 4, 3, 1, 5]], [4, []], [8, [8, 10]], [3, []], [10, []], [12, [11, 14, 12, 9]], [9, []], [11, []], [2, []], [14, [19]], [19, []], [20, [20, 21, 22, 27, 24, 26, 25, 23]], [21, []], [22, []], [27, []], [24, []], [26, []], [25, []], [23, [37, 36, 39]], [5, []], [37, []], [36, [50, 49, 46, 45]], [39, []], [50, []], [49, []], [46, []], [45, []], [1, []]]], [[[7, [48, 47, 34, 35, 33, 18, 16, 17]]], [[8, [8, 10]]], [[12, [11, 14, 12, 9]], [7, [7, 15, 13]]], [[14, [19]]], [[20, [20, 21, 22, 27, 24, 26, 25, 23]]], [[29, [29, 32, 31, 30]]], [[23, [37, 36, 39]]], [[28, [28, 41, 40, 38, 42, 43, 44]]], [[36, [50, 49, 46, 45]]]]]"
test_data/data_demand_random_50_batch_all1_equal_cluster/C201_2.5.dat,8,60,2,3,954.2982213,"[[[[0, []], [16, [16, 21, 20, 18, 19, 17, 15, 13, 4, 44, 43, 42, 48, 47]], [21, []], [20, []], [18, []], [19, []], [17, []], [15, []], [28, [28, 29, 30, 31, 32, 33, 34, 35]], [13, []], [14, [14]], [4, []], [44, []], [43, []], [42, []], [29, []], [30, []], [31, []], [32, []], [33, []], [34, []], [35, []], [48, []], [47, []]], [[0, [2, 1, 3, 6, 5]], [10, [10, 9, 11, 7, 12]], [8, [8]], [7, []], [12, []], [9, []], [11, []], [2, []], [1, []], [22, [22, 27, 25, 26, 24, 23]], [27, []], [25, []], [26, []], [24, []], [23, []], [3, []], [6, []], [5, [40, 41, 45, 36, 38, 39, 37, 46]], [40, []], [41, []], [45, []], [46, []], [36, [49, 50]], [38, []], [49, []], [50, []], [39, []], [37, []]]], [[[16, [4, 44, 43, 42, 48, 47]]], [[10, [10, 9, 11, 7, 12]]], [[8, [8]]], [[16, [16, 21, 20, 18, 19, 17, 15, 13]]], [[22, [22, 27, 25, 26, 24, 23]]], [[28, [28, 29, 30, 31, 32, 33, 34, 35]]], [[14, [14]]], [[5, [40, 41, 45, 36, 38, 39, 37, 46]]], [[36, [49, 50]]]]]",,None
test_data/data_demand_random_50_batch_all1_equal_cluster/C201_2.5.dat,8,90,2,1,931.0788655,"[[[[0, [5, 1, 6, 4]], [7, [7]], [6, []], [17, [17, 22, 21, 19, 20, 18]], [22, []], [21, []], [19, []], [20, []], [18, []], [1, []], [5, []], [31, [31, 30, 29]], [30, []], [29, [36, 40, 32, 33, 34]], [4, []], [36, []], [40, []], [43, [43, 42, 35, 28]], [42, []], [32, []], [33, []], [34, []], [35, []], [48, [48, 47]], [47, []], [28, []]], [[0, [3, 2]], [3, []], [2, []], [14, [14, 9, 13]], [9, []], [12, [12, 11, 10, 16, 15, 8]], [11, []], [27, [27, 25, 24, 23, 26]], [26, []], [25, []], [24, []], [10, []], [23, []], [8, []], [13, []], [16, []], [15, []], [44, [44, 38, 37, 39, 41, 45, 46]], [45, []], [46, []], [38, []], [37, []], [39, []], [50, [50, 49]], [49, []], [41, []]]], [[[7, [7]]], [[14, [14, 9, 13]]], [[17, [17, 22, 21, 19, 20, 18]]], [[12, [12, 11, 10, 16, 15, 8]]], [[27, [27, 25, 24, 23, 26]]], [[31, [31, 30, 29]]], [[29, [36, 40, 32, 33, 34]]], [[43, [43, 42, 35, 28]]], [[44, [44, 38, 37, 39, 41, 45, 46]]], [[50, [50, 49]]], [[48, [48, 47]]]]]",,None
test_data/data_demand_random_50_batch_all1_equal_cluster/C201_2.5.dat,8,90,2,2,931.0788655,"[[[[0, [2, 3, 6, 1]], [2, []], [3, []], [6, []], [1, []], [17, [17, 15, 14, 7, 9, 12, 8, 11]], [15, []], [14, []], [7, []], [9, []], [27, [27]], [12, [28, 29, 30, 31, 34, 33, 32]], [8, []], [11, []], [28, []], [29, []], [30, []], [31, []], [34, []], [33, []], [32, []], [43, [43, 42, 35, 16]], [42, []], [35, []], [48, [48, 47]], [47, []], [16, []]], [[0, [5, 4]], [4, []], [5, []], [13, [13, 18, 19, 20, 21, 22, 10]], [18, []], [19, []], [20, []], [21, []], [22, []], [26, [26, 25, 24, 23]], [25, []], [24, []], [10, []], [23, []], [36, [36]], [44, [44, 45, 46, 38, 37, 39, 41]], [45, []], [46, []], [38, []], [37, []], [39, []], [50, [50, 49, 40]], [49, []], [41, []], [40, []]]], [[[17, [17, 15, 14, 7, 9, 12, 8, 11]]], [[13, [13, 18, 19, 20, 21, 22, 10]]], [[26, [26, 25, 24, 23]]], [[27, [27]]], [[12, [28, 29, 30, 31, 34, 33, 32]]], [[36, [36]]], [[44, [44, 45, 46, 38, 37, 39, 41]]], [[43, [43, 42, 35, 16]]], [[50, [50, 49, 40]]], [[48, [48, 47]]]]]",,None
test_data/data_demand_random_50_batch_all1_equal_cluster/C201_2.5.dat,8,90,2,3,931.0788655,"[[[[0, [4, 6, 5]], [12, [12, 1, 10]], [10, []], [9, [9]], [7, [7]], [11, [11]], [1, []], [8, [8, 14, 16]], [14, []], [16, []], [27, [27, 26, 25]], [26, []], [25, []], [24, [24, 23, 29]], [23, []], [4, []], [6, []], [29, []], [36, [36, 40, 45, 46, 38, 37, 39]], [40, []], [45, []], [46, []], [38, []], [37, []], [39, []], [50, [50, 49, 41]], [49, []], [41, []], [5, []]], [[0, [3]], [2, [2]], [13, [13, 15, 17, 22, 21, 20, 19, 18]], [15, []], [17, []], [22, []], [21, []], [20, []], [19, []], [18, []], [3, []], [30, [30, 31, 34, 32, 33, 35, 28]], [31, []], [34, []], [28, []], [44, [44, 43, 42]], [43, []], [42, []], [32, []], [33, []], [35, []], [48, [48, 47]], [47, []]]], [[[2, [2]]], [[12, [12, 1, 10]]], [[9, [9]]], [[7, [7]]], [[11, [11]]], [[13, [13, 15, 17, 22, 21, 20, 19, 18]]], [[8, [8, 14, 16]]], [[27, [27, 26, 25]]], [[24, [24, 23, 29]]], [[30, [30, 31, 34, 32, 33, 35, 28]]], [[36, [36, 40, 45, 46, 38, 37, 39]]], [[44, [44, 43, 42]]], [[50, [50, 49, 41]]], [[48, [48, 47]]]]]",931.0788655,"[[[[0, [3, 6, 4, 5, 12]], [7, [7, 16, 9, 10, 8, 13]], [10, []], [8, []], [16, []], [13, []], [3, []], [9, []], [25, [25, 27, 26, 24, 23]], [27, []], [26, []], [24, []], [12, []], [23, []], [6, []], [4, []], [36, [36, 40]], [40, []], [44, [44, 45, 46, 38, 37, 39, 41]], [45, []], [46, []], [38, []], [37, []], [39, []], [50, [50, 49]], [49, []], [41, []], [5, []]], [[0, [2, 1]], [11, [11, 17, 15, 14]], [17, []], [19, [19, 22, 21, 20, 18]], [22, []], [21, []], [20, []], [18, []], [15, []], [14, []], [2, []], [1, []], [28, [28, 30, 31, 34, 29, 32, 33, 35]], [30, []], [31, []], [34, []], [29, []], [43, [43, 42]], [42, []], [32, []], [33, []], [35, []], [48, [48, 47]], [47, []]]], [[[11, [11, 17, 15, 14]], [7, [7, 16, 9, 10, 8, 13]]], [[19, [19, 22, 21, 20, 18]]], [[25, [25, 27, 26, 24, 23]]], [[28, [28, 30, 31, 34, 29, 32, 33, 35]]], [[36, [36, 40]]], [[43, [43, 42]]], [[44, [44, 45, 46, 38, 37, 39, 41]]], [[50, [50, 49]]], [[48, [48, 47]]]]]"
test_data/data_demand_random_50_batch_all1_equal_cluster/C201_2.5.dat,8,90,2,4,931.0788655,"[[[[0, [5, 1]], [16, [16, 12, 11, 8, 14]], [14, []], [25, [25, 24, 27, 23, 26]], [26, []], [24, []], [27, []], [12, []], [11, []], [8, []], [23, []], [36, [36, 40, 39]], [39, []], [40, []], [43, [43, 44, 45, 46, 38, 37]], [44, []], [45, []], [46, []], [50, [50, 49]], [49, []], [38, []], [37, []], [5, []], [1, []]], [[0, [4, 6, 3, 2]], [7, [7, 10, 9]], [10, [17, 15, 13]], [9, []], [4, []], [6, []], [19, [19, 20, 22, 21, 18]], [20, []], [22, []], [21, []], [18, []], [17, []], [15, []], [13, []], [3, []], [41, [41, 33, 31, 30, 34, 35, 29, 32]], [29, []], [42, [42]], [32, []], [33, []], [31, []], [30, []], [34, []], [35, []], [48, [48, 47, 28]], [47, []], [28, []], [2, []]]], [[[7, [7, 10, 9]]], [[10, [17, 15, 13]]], [[16, [16, 12, 11, 8, 14]]], [[19, [19, 20, 22, 21, 18]]], [[25, [25, 24, 27, 23, 26]]], [[41, [41, 33, 31, 30, 34, 35, 29, 32]]], [[36, [36, 40, 39]]], [[42, [42]]], [[43, [43, 44, 45, 46, 38, 37]]], [[50, [50, 49]]], [[48, [48, 47, 28]]]]]",,None
test_data/data_demand_random_50_batch_all1_equal_cluster/C201_2.5.dat,8,90,2,5,936.2937654,"[[[[0, [1, 6]], [14, [14, 17, 21, 22, 19]], [1, []], [6, []], [17, []], [18, [18, 23, 20]], [21, []], [20, []], [22, []], [19, []], [23, []], [36, [36, 37, 38, 41, 45, 46, 40, 44]], [37, []], [38, []], [40, []], [44, []], [41, []], [45, []], [46, []], [49, [49, 50, 39]], [50, []], [39, []]], [[0, [2, 4, 5, 3]], [3, []], [2, []], [4, []], [12, [12, 7, 10, 11, 9, 8]], [7, []], [11, []], [9, []], [16, [16, 15, 13]], [15, []], [13, []], [5, []], [8, []], [10, []], [27, [27, 26, 25, 24]], [26, []], [25, [28, 29, 30, 31]], [24, []], [28, []], [29, []], [30, []], [31, []], [43, [43, 42, 32, 33, 34, 35]], [42, []], [32, []], [33, []], [34, []], [35, []], [47, [47, 48]], [48, []]]], [[[12, [12, 7, 10, 11, 9, 8]]], [[14, [14, 17, 21, 22, 19]]], [[16, [16, 15, 13]]], [[18, [18, 23, 20]]], [[27, [27, 26, 25, 24]]], [[25, [28, 29, 30, 31]]], [[36, [36, 37, 38, 41, 45, 46, 40, 44]]], [[43, [43, 42, 32, 33, 34, 35]]], [[47, [47, 48]]], [[49, [49, 50, 39]]]]]",,None
test_data/data_demand_random_50_batch_all1_equal_cluster/C201_2.5.dat,8,120,2,1,931.0788655,"[[[[0, [1]], [1, []], [7, [7, 8, 10, 12, 14, 16]], [8, []], [10, []], [12, []], [14, []], [16, []], [19, [19, 18, 21, 20, 22]], [18, []], [21, []], [20, []], [22, []], [30, [30, 32, 28, 29, 34, 31, 33, 35]], [32, []], [28, []], [29, []], [34, []], [31, []], [43, [43, 42]], [42, []], [33, []], [35, []], [48, [48, 47]], [47, []]], [[0, [6, 4, 5, 3, 2]], [6, []], [11, [11]], [9, [9, 13, 15, 17]], [4, []], [5, []], [3, []], [2, []], [13, []], [15, []], [17, []], [27, [27, 26, 25, 24, 23]], [26, []], [25, []], [24, []], [23, []], [36, [36, 39, 38]], [39, []], [38, []], [40, [40, 44, 41, 45, 46]], [44, []], [41, []], [45, []], [46, []], [50, [50, 49, 37]], [49, []], [37, []]]], [[[11, [11]]], [[7, [7, 8, 10, 12, 14, 16]]], [[9, [9, 13, 15, 17]]], [[19, [19, 18, 21, 20, 22]]], [[27, [27, 26, 25, 24, 23]]], [[30, [30, 32, 28, 29, 34, 31, 33, 35]]], [[36, [36, 39, 38]]], [[40, [40, 44, 41, 45, 46]]], [[43, [43, 42]]], [[50, [50, 49, 37]]], [[48, [48, 47]]]]]",936.2937654,"[[[[0, [4, 2, 1, 3, 5, 6]], [9, [9, 12, 11, 7, 10]], [12, []], [11, []], [4, []], [2, []], [7, []], [1, []], [3, []], [5, []], [6, []], [18, [18]], [10, [27, 26, 25, 24, 23]], [27, []], [26, []], [25, []], [24, []], [23, []], [39, [39, 40]], [40, []], [43, [43, 44, 41, 45, 46, 38]], [44, []], [41, []], [45, []], [46, []], [49, [49, 50, 37, 36]], [50, []], [38, []], [37, []], [36, []]], [[0, []], [8, [8, 14, 13, 16, 17, 15]], [14, []], [13, []], [16, []], [20, [20, 21, 22, 19]], [21, []], [17, []], [15, []], [22, []], [19, []], [28, [28, 34, 31, 32, 30, 29, 33, 35]], [34, []], [31, []], [32, []], [30, []], [29, []], [42, [42]], [33, []], [35, []], [48, [48, 47]], [47, []]]], [[[9, [9, 12, 11, 7, 10]]], [[8, [8, 14, 13, 16, 17, 15]]], [[20, [20, 21, 22, 19]]], [[18, [18]]], [[10, [27, 26, 25, 24, 23]]], [[28, [28, 34, 31, 32, 30, 29, 33, 35]]], [[39, [39, 40]]], [[43, [43, 44, 41, 45, 46, 38]], [42, [42]]], [[49, [49, 50, 37, 36]]], [[48, [48, 47]]]]]"
test_data/data_demand_random_50_batch_all1_equal_cluster/C201_2.5.dat,8,120,2,2,931.0788655,"[[[[0, [3, 4, 5, 1, 2]], [2, []], [10, [10, 9, 14]], [9, []], [1, []], [13, [13, 16]], [3, []], [4, []], [16, []], [22, [22, 20, 21, 19]], [20, []], [21, []], [19, []], [30, [30, 31, 34, 29, 32, 33, 35, 28]], [31, []], [34, []], [29, []], [5, []], [44, [44, 43, 42]], [43, []], [42, []], [32, []], [33, []], [35, []], [48, [48, 47]], [47, []], [28, []], [14, []]], [[0, [6]], [18, [18, 17, 12, 11, 8, 15, 7]], [17, []], [27, [27, 25, 24, 23, 26]], [26, []], [25, []], [24, []], [23, []], [12, []], [11, []], [8, []], [7, []], [15, []], [6, []], [36, [36, 45, 46, 41, 40, 37, 39, 38]], [37, []], [39, []], [38, []], [45, []], [46, []], [50, [50, 49]], [49, []], [41, []], [40, []]]], [[[10, [10, 9, 14]]], [[13, [13, 16]]], [[18, [18, 17, 12, 11, 8, 15, 7]]], [[22, [22, 20, 21, 19]]], [[27, [27, 25, 24, 23, 26]]], [[36, [36, 45, 46, 41, 40, 37, 39, 38]]], [[30, [30, 31, 34, 29, 32, 33, 35, 28]]], [[44, [44, 43, 42]]], [[50, [50, 49]]], [[48, [48, 47]]]]]",954.3573373,"[[[[0, [5, 3, 1, 6]], [10, [10]], [5, []], [17, [17]], [21, [21, 22, 20, 13, 15, 9]], [22, []], [20, []], [13, []], [15, []], [3, []], [23, [23, 24]], [24, []], [9, [29, 36]], [36, []], [6, []], [29, []], [42, [42, 43, 44, 41, 45, 46, 39, 37]], [43, []], [44, []], [41, []], [45, []], [46, []], [49, [49, 50]], [50, []], [39, []], [37, []], [1, []]], [[0, [2, 4]], [8, [8, 7, 12, 11, 14]], [7, []], [19, [19, 18, 16]], [18, []], [16, []], [27, [27, 26, 25]], [26, []], [25, []], [12, []], [11, []], [40, [40, 38, 35, 28, 32, 31, 30, 34, 33]], [38, []], [32, []], [31, []], [30, []], [34, []], [33, []], [35, []], [48, [48, 47]], [47, []], [28, []], [14, []], [4, []], [2, []]]], [[[10, [10]]], [[8, [8, 7, 12, 11, 14]]], [[17, [17]]], [[19, [19, 18, 16]]], [[21, [21, 22, 20, 13, 15, 9]]], [[27, [27, 26, 25]]], [[23, [23, 24]]], [[9, [29, 36]], [40, [32, 31, 30, 34, 33]]], [[40, [40, 38, 35, 28]]], [[42, [42, 43, 44, 41, 45, 46, 39, 37]]], [[49, [49, 50]]], [[48, [48, 47]]]]]"
test_data/data_demand_random_50_batch_all1_equal_cluster/C201_2.5.dat,8,120,2,3,935.3882695,"[[[[0, [5, 4, 2, 3, 1]], [16, [16, 15, 17, 14, 8, 12, 7]], [15, []], [17, []], [14, []], [4, []], [2, []], [5, []], [25, [25, 23]], [12, []], [23, []], [7, []], [8, []], [29, [29, 31, 30, 32, 41, 38, 37, 39]], [31, []], [30, []], [32, []], [44, [44, 45, 46, 36]], [41, []], [45, []], [46, []], [38, []], [37, []], [39, []], [50, [50, 49]], [49, []], [36, []], [3, []], [1, []]], [[0, [6]], [11, [11, 10, 9]], [6, []], [19, [19, 18, 13, 22, 21, 20]], [22, []], [21, []], [20, []], [18, []], [13, []], [10, []], [9, []], [27, [27, 26, 24, 33, 34, 35, 28]], [26, []], [24, []], [40, [40, 42, 43]], [43, []], [42, []], [33, []], [34, []], [35, []], [48, [48, 47]], [47, []], [28, []]]], [[[11, [11, 10, 9]]], [[16, [16, 15, 17, 14, 8, 12, 7]]], [[19, [19, 18, 13, 22, 21, 20]]], [[25, [25, 23]]], [[27, [27, 26, 24, 33, 34, 35, 28]]], [[29, [29, 31, 30, 32, 41, 38, 37, 39]]], [[40, [40, 42, 43]]], [[44, [44, 45, 46, 36]]], [[50, [50, 49]]], [[48, [48, 47]]]]]",981.7729641,"[[[[0, [8]], [17, [17, 5]], [20, [20, 22, 21, 19, 18, 16, 15]], [22, []], [21, []], [19, []], [18, []], [16, []], [15, []], [13, [13, 7, 11, 23, 24]], [7, []], [5, []], [23, []], [24, []], [11, []], [8, []], [38, [38, 43, 44, 40, 41, 45, 46, 39]], [43, []], [44, []], [40, []], [41, []], [45, []], [46, []], [49, [49, 50, 37, 36]], [50, []], [39, []], [37, []], [36, []]], [[0, [1, 4, 6, 2, 3]], [9, [9]], [1, []], [12, [12, 14, 10]], [4, []], [14, []], [6, []], [10, []], [25, [25, 27, 26, 29, 30, 32, 31, 33]], [27, []], [26, []], [2, []], [3, []], [29, []], [30, []], [32, []], [31, []], [33, []], [42, [42, 34, 35, 28]], [34, []], [35, []], [48, [48, 47]], [47, []], [28, []]]], [[[17, [17, 5]]], [[9, [9]]], [[12, [12, 14, 10]]], [[20, [20, 22, 21, 19, 18, 16, 15]]], [[13, [13, 7, 11, 23, 24]]], [[25, [25, 27, 26, 29, 30, 32, 31, 33]]], [[38, [38, 43, 44, 40, 41, 45, 46, 39]]], [[49, [49, 50, 37, 36]], [42, [42, 34, 35, 28]]], [[48, [48, 47]]]]]"
test_data/data_demand_random_50_batch_all1_equal_cluster/C201_2.5.dat,8,120,2,4,931.0788655,"[[[[0, [5, 1]], [16, [16, 12, 11, 8, 14]], [14, []], [25, [25, 24, 27, 23, 26]], [26, []], [24, []], [27, []], [12, []], [11, []], [8, []], [23, []], [36, [36, 40, 39]], [39, []], [40, []], [43, [43, 44, 45, 46, 38, 37]], [44, []], [45, []], [46, []], [50, [50, 49]], [49, []], [38, []], [37, []], [5, []], [1, []]], [[0, [4, 6, 3, 2]], [7, [7, 10, 9]], [10, [17, 15, 13]], [9, []], [4, []], [6, []], [19, [19, 20, 22, 21, 18]], [20, []], [22, []], [21, []], [18, []], [17, []], [15, []], [13, []], [3, []], [41, [41, 33, 31, 30, 34, 35, 29, 32]], [29, []], [42, [42]], [32, []], [33, []], [31, []], [30, []], [34, []], [35, []], [48, [48, 47, 28]], [47, []], [28, []], [2, []]]], [[[7, [7, 10, 9]]], [[10, [17, 15, 13]]], [[16, [16, 12, 11, 8, 14]]], [[19, [19, 20, 22, 21, 18]]], [[25, [25, 24, 27, 23, 26]]], [[41, [41, 33, 31, 30, 34, 35, 29, 32]]], [[36, [36, 40, 39]]], [[42, [42]]], [[43, [43, 44, 45, 46, 38, 37]]], [[50, [50, 49]]], [[48, [48, 47, 28]]]]]",,None
test_data/data_demand_random_50_batch_all1_equal_cluster/C201_2.5.dat,8,120,2,5,936.2937654,"[[[[0, [3, 2]], [2, []], [3, []], [7, [7, 9, 11, 13, 14, 17]], [9, []], [11, []], [13, []], [14, []], [17, []], [24, [24, 26, 25, 27, 23]], [26, []], [25, []], [27, []], [23, [31, 36, 38, 40]], [36, []], [38, []], [40, []], [31, []], [48, [48, 47]], [47, []]], [[0, [4, 6, 5, 1]], [5, []], [1, []], [4, [8, 10, 12]], [6, []], [8, []], [10, []], [12, []], [15, [16, 20, 21, 22, 15, 18, 19]], [18, []], [16, []], [19, []], [20, []], [21, []], [22, []], [28, [28, 30, 32, 34, 35, 33, 29]], [30, []], [32, []], [34, []], [35, []], [33, []], [29, []], [42, [42, 43, 44, 45, 46, 41]], [43, []], [44, []], [41, []], [45, []], [46, []], [49, [49, 50, 39, 37]], [50, []], [39, []], [37, []]]], [[[4, [8, 10, 12]]], [[7, [7, 9, 11, 13, 14, 17]]], [[15, [16, 20, 21, 22, 15, 18, 19]]], [[28, [28, 30, 32, 34, 35, 33, 29]]], [[24, [24, 26, 25, 27, 23]]], [[23, [31, 36, 38, 40]]], [[42, [42, 43, 44, 45, 46, 41]]], [[49, [49, 50, 39, 37]]], [[48, [48, 47]]]]]",976.2937654,"[[[[0, [5, 3, 1, 6]], [1, []], [12, [12]], [11, [11]], [3, []], [18, [18, 22, 21, 20, 19, 16, 15]], [16, []], [22, []], [21, []], [20, []], [19, []], [34, [34, 30, 31, 32, 35, 29, 33, 28]], [30, []], [31, []], [32, []], [33, []], [35, []], [29, []], [5, []], [6, []], [44, [44]], [42, [42, 48, 47]], [48, []], [47, []], [28, []], [15, []]], [[0, []], [4, [4, 10, 2, 9]], [13, [13, 14, 17, 8]], [8, []], [17, []], [24, [24, 7, 25, 27, 26, 23]], [25, []], [26, []], [27, []], [14, []], [2, []], [41, [41, 40, 38]], [38, []], [40, [43, 45, 46, 39, 37]], [43, []], [45, []], [46, []], [49, [49, 50, 36]], [50, []], [39, []], [37, []], [36, []], [23, []], [9, []], [10, []], [7, []]]], [[[4, [4, 10, 2, 9]]], [[12, [12]]], [[11, [11]]], [[13, [13, 14, 17, 8]]], [[24, [24, 7, 25, 27, 26, 23]]], [[18, [18, 22, 21, 20, 19, 16, 15]]], [[34, [34, 30, 31, 32, 35, 29, 33, 28]]], [[41, [41, 40, 38]]], [[40, [43, 45, 46, 39, 37]], [44, [44]]], [[49, [49, 50, 36]]], [[42, [42, 48, 47]]]]]"
test_data/data_demand_random_50_batch_all1_equal_random/C201_2.5.dat,4,60,2,1,1036.298221,"[[[[0, [1]], [3, [12, 7, 10, 13, 3]], [7, []], [10, []], [13, []], [1, []], [12, [22, 5, 6]], [22, []], [31, [31]], [5, []], [34, [34, 17, 29, 26]], [17, []], [29, [45, 32, 33, 40, 41, 36]], [40, []], [6, []], [45, []], [41, []], [26, []], [36, []], [32, []], [48, [48, 44, 43, 49]], [44, []], [43, []], [49, []], [33, []]], [[0, [4, 2]], [4, []], [16, [16, 15, 8, 9]], [15, []], [8, []], [2, [25, 24, 21, 19]], [25, []], [24, [28, 20, 11, 18, 30, 14]], [21, []], [28, []], [19, [38, 27, 37, 23]], [20, []], [37, []], [9, []], [11, [46, 39]], [46, []], [18, []], [39, [50, 35, 47, 42]], [50, []], [23, []], [35, []], [30, []], [14, []], [38, []], [27, []], [47, []], [42, []]]], [[[3, [3]]], [[16, [16, 15, 8, 9]]], [[3, [12, 7, 10, 13]]], [[2, [25, 24, 21, 19]]], [[24, [28, 20, 11, 18]]], [[12, [22, 5, 6]]], [[24, [30, 14]]], [[31, [31]]], [[34, [34, 17, 29, 26]]], [[19, [38, 27, 37, 23]]], [[29, [41, 36]]], [[29, [45, 32, 33, 40]]], [[11, [46, 39]]], [[39, [50, 35, 47, 42]]], [[48, [48, 44, 43, 49]]]]]",1126.083189,"[[[[0, [2, 7, 1]], [7, []], [1, []], [2, []], [16, [16, 17, 8, 6]], [17, []], [24, [24, 25, 10, 22]], [8, []], [37, [37, 9, 14]], [9, []], [27, [27, 38, 30, 36]], [38, []], [30, []], [14, []], [25, []], [39, [39, 50, 45, 41]], [50, []], [6, []], [45, []], [41, []], [10, []], [36, [43, 44]], [43, []], [22, []], [44, []]], [[0, [3]], [11, [11, 12, 4]], [4, []], [20, [20, 18, 5, 19, 13, 15]], [5, []], [29, [29, 28, 23, 35, 46, 21, 26, 34]], [26, []], [21, []], [28, []], [23, []], [35, []], [3, []], [46, []], [19, []], [18, []], [47, [47, 31, 32, 40]], [12, []], [31, []], [48, [48, 42, 33]], [32, []], [49, [49]], [13, []], [40, []], [15, []], [34, []], [42, []], [33, []]]], [[[16, [16, 17, 8, 6]]], [[11, [11, 12, 4]]], [[20, [18, 19, 13, 15]]], [[20, [20, 5]]], [[24, [24, 25, 10, 22]]], [[29, [35, 46, 26, 34]]], [[29, [29, 28, 23, 21]]], [[37, [37, 9, 14]]], [[27, [27, 38, 30, 36]]], [[47, [47, 31, 32, 40]]], [[39, [39, 50, 45, 41]]], [[48, [48, 42, 33]]], [[49, [49]], [36, [43, 44]]]]]"
